Component, LCOM2, LCOM3, LCOM5, TCC, LCOM4, LCbC_XScan, MWE, CC
org.apache.tomcat.util.http.fileupload.MultipartStream,46,79,81,31,2,0,0.005780934427728066,13
org.apache.tomcat.util.http.fileupload.ThresholdingOutputStream,26,69,61,39,1,0,0.008541408004034022,4
org.apache.tomcat.util.http.mapper.MappingData,,0,,0,1,0,4.9E-324,3
org.apache.tomcat.util.log.CaptureLog,0,38,75,,1,0,0.008413836086008103,2
org.apache.tomcat.util.log.SystemLogHandler,427,92,50,0,2,0,0.007631325083276979,5
org.apache.tomcat.util.modeler.AttributeInfo,79,88,90,9,3,1,0.009135191703089131,2
org.apache.tomcat.util.modeler.BaseAttributeFilter,0,17,0,100,1,0,0.02627042221554539,7
org.apache.tomcat.util.modeler.BaseModelMBean,346,88,83,17,3,0,0.004751564621529253,12
org.apache.tomcat.util.modeler.BaseNotificationBroadcaster,15,81,66,20,3,0,0.006532143481489353,5
org.apache.tomcat.util.modeler.ConstructorInfo,1,100,,0,2,0,0.008547605279480449,2
org.apache.tomcat.util.modeler.FeatureInfo,9,80,80,20,3,0,0.008348794063079775,5
org.apache.tomcat.util.modeler.FixedNotificationFilter,1,67,0,100,2,0,0.031297944154648656,4
org.apache.tomcat.util.modeler.ManagedBean,243,90,92,13,3,0,0.05020118197463487,14
org.apache.tomcat.util.modeler.NotificationInfo,0,61,50,60,1,1,0.007975301975313908,6
org.apache.tomcat.util.modeler.OperationInfo,49,86,80,11,4,1,0.009445820637667336,5
org.apache.tomcat.util.modeler.ParameterInfo,1,100,,0,2,1,0.008547605279480449,4
org.apache.tomcat.util.modeler.Registry,780,92,88,10,9,0,0.08841929301569516,18
org.apache.tomcat.util.modeler.RegistryMBean,,,,0,7,0,0.010881154702275266,3
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDOMSource,9,75,90,20,1,1,0.01855416994957414,3
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDigesterSource,15,80,91,20,1,1,0.009687864886549349,14
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsIntrospectionSource,41,87,90,24,2,1,0.025675952566576614,11
org.apache.tomcat.util.modeler.modules.MbeansDescriptorsSerSource,9,75,90,20,1,1,0.009508174507757315,9
org.apache.tomcat.util.modeler.modules.MbeansSource,79,84,83,24,3,1,0.0332102536084312,5
org.apache.tomcat.util.modeler.modules.MbeansSourceMBean,,,,0,6,0,0.009611961552153788,3
org.apache.tomcat.util.modeler.modules.ModelerSource,6,75,,0,4,0,0.007546686710751634,8
org.apache.tomcat.util.net.BaseEndpoint,590,96,96,3,19,0,0.006409192159856309,0
org.apache.tomcat.util.net.DefaultServerSocketFactory,,,,0,6,3,0.00933513512378641,7
org.apache.tomcat.util.net.LeaderFollowerWorkerThread,0,0,0,100,1,1,0.00791008597922285,0
org.apache.tomcat.util.net.MasterSlaveWorkerThread,3,67,80,100,1,0,0.006788574144349923,0
org.apache.tomcat.util.net.NioBlockingSelector,0,70,66,100,2,0,0.014895825388827829,22
org.apache.tomcat.util.net.NioChannel,191,86,79,10,7,3,0.005810694427706408,14
org.apache.tomcat.util.net.NioSelectorPool,100,83,83,25,4,0,0.014587407193111733,14
org.apache.tomcat.util.net.PoolTcpEndpoint,956,94,94,13,1,0,0.006136361025831385,0
org.apache.tomcat.util.net.SSLImplementation,13,78,67,7,5,0,0.007471622484275243,6
org.apache.tomcat.util.net.SSLSupport,10,100,,0,5,0,0.006570941834996351,5
org.apache.tomcat.util.net.SecureNioChannel,63,76,74,35,5,3,0.0047885040271341,21
org.apache.tomcat.util.net.ServerSocketFactory,36,89,100,0,9,0,0.007844615983770549,4
org.apache.tomcat.util.net.SocketProperties,1117,95,96,4,12,0,0.021117154250915766,12
org.apache.tomcat.util.net.TcpConnection,22,70,72,25,3,0,0.008239918065159554,0
org.apache.tomcat.util.net.TcpConnectionHandler,,,,0,4,0,0.009875640087783466,0
org.apache.tomcat.util.net.URL,72,72,77,28,2,0,0.008309796989876373,13
org.apache.tomcat.util.net.jsse.JSSEFactory,,,,0,3,0,0.00769449985750926,3
org.apache.tomcat.util.net.jsse.JSSEImplementation,0,67,0,50,2,0,0.006296010790855436,11
org.apache.tomcat.util.net.jsse.JSSEKeyManager,0,43,60,67,1,0,0.007862550960978449,4
org.apache.tomcat.util.net.jsse.JSSESocketFactory,181,91,91,30,3,3,0.005096075197234306,35
org.apache.tomcat.util.net.jsse.JSSESupport,0,67,76,60,2,0,0.020688342019736843,9
org.apache.tomcat.util.net.jsse.NioX509KeyManager,0,38,50,76,1,0,0.007135306553911206,3
org.apache.tomcat.util.res.StringManager,16,67,89,10,1,0,0.007552185885397277,12
org.apache.tomcat.util.threads.ThreadPool,548,90,91,9,4,0,0.005040581107131957,0
org.apache.tomcat.util.threads.ThreadPoolRunnable,,,,0,2,0,0.009448897384393709,0
org.apache.tomcat.util.threads.ThreadWithAttributes,0,76,79,61,2,0,0.008159564823209425,0
